ID,year,loan_limit,Gender,approv_in_adv,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,LTV,Region,Security_Type,Status,dtir1
25288,2019,cf,Joint,nopre,p4,l1,nopc,nob/c,456500,,0.61,215.0,276,not_neg,not_int,lpsm,198000.0,home,1U,9000.0,CIB,678,EXP,35-44,75.06510417,south,direct,1,49.0
24990,2019,cf,Joint,nopre,p4,l1,nopc,b/c,26500,3.5,1.3051,252.03,180,not_neg,not_int,not_lpsm,98000.0,home,1U,71220.0,EXP,802,CIB,55-64,86.18421053,North,direct,0,20.0
25003,2019,cf,Male,pre,p3,l1,nopc,nob/c,826500,3.375,0.0707,1778.62,276,not_neg,not_int,not_lpsm,108000.0,home,1U,2220.0,CRIF,520,CIB,45-54,65.39665971,south,direct,1,9.0
25062,2019,ncf,Joint,nopre,p4,l1,nopc,nob/c,86500,4.75,0.1563,5033.28,108,not_neg,int_only,not_lpsm,718000.0,home,4U,16380.0,CIB,692,CIB,35-44,61.79245283,North,direct,0,40.0
25635,2019,cf,Sex Not Available,,p4,l1,nopc,nob/c,536500,4.18,0.5378,7608.1,336,neg_amm,not_int,not_lpsm,188000.0,home,1U,14160.0,EXP,656,CIB,65-74,27.8708134,North,direct,0,60.0
25727,2019,cf,Male,nopre,p4,l1,opc,b/c,416500,3.69,1.4687,2222.02,144,not_neg,not_int,not_lpsm,1538000.0,home,4U,18480.0,CRIF,861,CIB,35-44,99.51298701,south,direct,0,27.0
25579,2019,cf,Sex Not Available,nopre,p2,l1,opc,nob/c,666500,4.375,-0.3063,12435.2,300,not_neg,not_int,lpsm,1468000.0,home,1U,13620.0,CRIF,559,CIB,65-74,61.36363636,south,direct,0,39.0
25296,2019,cf,Male,nopre,p2,l1,opc,nob/c,116500,4.75,1.3913,7200.0,96,neg_amm,int_only,lpsm,1168000.0,home,2U,14760.0,CRIF,752,CIB,65-74,93.17434211,central,direct,0,33.0
25246,2019,,Male,nopre,p2,l1,opc,nob/c,1226500,3.99,-0.2048,3764.72,348,neg_amm,not_int,not_lpsm,298000.0,home,1U,10560.0,EXP,567,CIB,,58.82633588,North,direct,0,14.0
25644,2019,cf,Sex Not Available,nopre,p3,l1,nopc,nob/c,826500,3.49,0.6468,2468.75,228,neg_amm,not_int,not_lpsm,78000.0,home,1U,14880.0,CRIF,638,EXP,45-54,74.543379,North,direct,0,36.0
25663,2019,cf,Sex Not Available,nopre,p4,l1,opc,nob/c,426500,3.775,0.3313,662.44,276,not_neg,not_int,not_lpsm,348000.0,home,3U,3180.0,CIB,707,EXP,45-54,66.40811456,North-East,direct,0,47.0
25339,2019,cf,Male,pre,p1,l1,nopc,nob/c,1506500,3.775,1.2019,6380.0,348,not_neg,not_int,not_lpsm,888000.0,home,1U,2460.0,CRIF,501,CIB,>74,32.04607046,North,direct,0,32.0
25097,2019,cf,Female,,p4,l2,nopc,b/c,536500,5.25,0.1423,2768.18,300,neg_amm,not_int,lpsm,358000.0,home,2U,10140.0,CIB,585,CIB,45-54,31.68380463,North,direct,0,43.0
25839,2019,cf,Female,nopre,p4,l1,nopc,nob/c,146500,3.5,0.6808,1722.89,324,not_neg,not_int,lpsm,508000.0,home,1U,10380.0,EQUI,642,EXP,55-64,96.59763314,North,direct,0,44.0
25231,2019,cf,Male,nopre,p2,l1,opc,b/c,66500,3.625,0.0885,3465.0,192,neg_amm,not_int,not_lpsm,728000.0,home,2U,2700.0,CIB,649,EXP,45-54,47.74549098,south,direct,0,42.0
25550,2019,cf,Sex Not Available,nopre,p3,l1,nopc,nob/c,256500,5.75,0.6699,4177.19,96,not_neg,not_int,not_lpsm,218000.0,home,1U,8940.0,EXP,602,EXP,55-64,27.14471404,south,direct,1,38.0
25595,2019,cf,Male,pre,p4,l1,opc,nob/c,336500,3.56,-0.1042,4497.05,156,not_neg,not_int,not_lpsm,838000.0,home,1U,4680.0,CRIF,514,CIB,>74,67.40506329,North-East,direct,0,37.0
25834,2019,,Joint,nopre,p3,l2,nopc,nob/c,1506500,3.125,0.6601,2131.24,120,not_neg,not_int,not_lpsm,638000.0,home,1U,3780.0,CIB,831,EXP,35-44,72.60638298,North-East,direct,0,
25217,2019,ncf,Male,nopre,p4,l1,nopc,nob/c,556500,3.875,0.7409,5437.5,120,not_neg,not_int,not_lpsm,2608000.0,home,1U,1740.0,EXP,800,CIB,55-64,89.0625,south,direct,0,44.0
25853,2019,cf,Male,nopre,p4,l1,nopc,nob/c,136500,3.0,0.4623,2940.31,276,not_neg,not_int,not_lpsm,378000.0,home,1U,7020.0,EXP,617,EXP,45-54,94.97663551,North,direct,0,36.0
25807,2019,ncf,Joint,nopre,p2,l1,nopc,nob/c,166500,4.49,0.3481,995.67,288,not_neg,not_int,not_lpsm,388000.0,home,1U,10740.0,CRIF,571,EXP,35-44,45.4735376,North,direct,1,31.0
25504,2019,cf,Sex Not Available,pre,p4,l1,nopc,nob/c,156500,5.19,0.0131,3900.0,360,neg_amm,int_only,not_lpsm,438000.0,home,4U,5760.0,CIB,708,EXP,55-64,85.25641026,south,direct,0,34.0
25295,2019,cf,Female,nopre,p3,l1,nopc,nob/c,426500,5.375,0.2848,4205.71,300,not_neg,not_int,not_lpsm,208000.0,home,1U,1320.0,EQUI,801,CIB,<25,69.57831325,North-East,direct,0,36.0
24946,2019,cf,Joint,pre,p3,l2,opc,nob/c,606500,3.99,0.4371,2421.0,240,not_neg,not_int,not_lpsm,768000.0,home,1U,3360.0,CRIF,518,EXP,35-44,49.45414847,south,direct,0,35.0
25461,2019,cf,Sex Not Available,,p4,l1,nopc,nob/c,566500,3.125,0.6574,2768.18,360,neg_amm,not_int,not_lpsm,938000.0,home,1U,9300.0,CRIF,695,CIB,,88.61464968,south,direct,0,10.0
25702,2019,ncf,Joint,nopre,p2,l2,nopc,nob/c,236500,2.875,0.756,3831.19,120,not_neg,not_int,not_lpsm,868000.0,home,4U,5340.0,EXP,609,CIB,45-54,72.05882353,North-East,direct,0,21.0
25680,2019,cf,Sex Not Available,nopre,p1,l1,nopc,nob/c,496500,4.18,0.4562,2900.0,360,not_neg,not_int,lpsm,408000.0,home,2U,13620.0,CIB,603,EXP,35-44,67.62820513,North,direct,0,42.0
25583,2019,cf,Male,nopre,p4,l1,nopc,b/c,346500,3.625,0.4847,5073.75,228,not_neg,int_only,not_lpsm,318000.0,home,1U,10920.0,CRIF,866,EXP,45-54,47.12171053,North-East,direct,0,30.0
25683,2019,cf,Male,nopre,p2,l1,opc,nob/c,816500,4.25,1.3538,1900.0,360,not_neg,not_int,not_lpsm,978000.0,home,4U,4680.0,CIB,741,CIB,45-54,75.93537415,North,direct,1,46.0
25672,2019,cf,Female,pre,p1,l1,nopc,nob/c,1486500,5.0,0.2789,1929.74,180,not_neg,not_int,not_lpsm,738000.0,home,1U,,CRIF,845,CIB,55-64,90.65349544,central,direct,0,61.0
25881,2019,cf,Sex Not Available,pre,p4,l2,nopc,nob/c,406500,4.625,0.3337,1936.8,300,not_neg,int_only,not_lpsm,318000.0,home,4U,5880.0,EXP,750,EXP,<25,59.64506173,North,direct,1,54.0
25176,2019,cf,Joint,nopre,p2,l1,nopc,nob/c,436500,4.56,0.491,2961.25,228,not_neg,not_int,not_lpsm,98000.0,home,1U,5820.0,EXP,608,CIB,65-74,68.8547486,North,direct,0,26.0
25730,2019,cf,Joint,nopre,p4,l1,nopc,b/c,386500,3.99,0.9708,660.62,336,not_neg,not_int,not_lpsm,468000.0,home,1U,2100.0,EXP,580,EXP,35-44,78.11004785,south,direct,1,44.0
25031,2019,cf,Sex Not Available,pre,p4,l1,nopc,b/c,716500,3.56,0.7018,4347.8,120,not_neg,not_int,lpsm,788000.0,home,2U,7920.0,EXP,875,CIB,35-44,95.42151163,North,direct,1,42.0
25116,2019,cf,Male,pre,p1,l1,nopc,nob/c,456500,3.5,0.8732,169.5,180,not_neg,not_int,not_lpsm,588000.0,home,1U,11400.0,CIB,811,EXP,45-54,63.53092784,North,direct,0,23.0
25500,2019,cf,Male,pre,p4,l2,nopc,nob/c,116500,3.5,1.0246,1481.59,192,not_neg,not_int,lpsm,558000.0,home,1U,13080.0,CRIF,629,CIB,55-64,67.69406393,North,direct,0,46.0
24937,2019,cf,Sex Not Available,nopre,p4,l2,nopc,nob/c,506500,,0.3281,6090.0,240,not_neg,not_int,not_lpsm,558000.0,home,4U,25680.0,EQUI,604,CIB,65-74,74.45652174,central,direct,0,22.0
25799,2019,cf,Sex Not Available,pre,p4,l1,nopc,nob/c,306500,5.625,0.6403,4625.0,180,not_neg,not_int,not_lpsm,448000.0,home,1U,12420.0,CRIF,779,CIB,35-44,46.06918239,North-East,direct,0,19.0
25205,2019,cf,Female,nopre,p3,l1,nopc,nob/c,506500,3.99,1.1445,3155.0,360,neg_amm,not_int,not_lpsm,938000.0,home,1U,4380.0,CIB,739,EXP,35-44,73.93617021,south,direct,0,55.0
25762,2019,cf,Joint,nopre,p4,l1,nopc,nob/c,586500,2.75,1.3913,3557.92,240,not_neg,not_int,not_lpsm,628000.0,home,1U,1800.0,EXP,651,EXP,25-34,54.34027778,central,direct,0,35.0
25807,2019,,Female,nopre,p3,l2,nopc,b/c,576500,4.18,0.0514,6260.0,288,not_neg,not_int,lpsm,738000.0,home,1U,9840.0,CIB,520,EXP,25-34,92.7259887,south,direct,0,50.0
25867,2019,cf,Male,nopre,p3,l1,nopc,nob/c,466500,,1.0083,2036.5,300,not_neg,not_int,not_lpsm,3408000.0,home,1U,12420.0,EQUI,537,EXP,<25,80.01792115,North,direct,0,45.0
25281,2019,,Sex Not Available,nopre,p4,l1,nopc,nob/c,316500,3.375,-0.0124,6661.88,360,not_neg,not_int,not_lpsm,2308000.0,home,4U,18480.0,CRIF,768,EXP,25-34,47.74549098,North,direct,0,22.0
25196,2019,cf,Male,pre,p3,l1,nopc,b/c,306500,3.99,0.0855,5650.0,324,not_neg,not_int,not_lpsm,1228000.0,home,2U,7320.0,CRIF,732,EXP,55-64,69.01294498,south,direct,0,60.0
25655,2019,cf,Joint,nopre,p1,l1,nopc,nob/c,316500,4.25,0.017,3709.03,336,not_neg,not_int,lpsm,438000.0,home,2U,10560.0,CRIF,718,CIB,45-54,52.12585034,North,direct,0,55.0
25113,2019,cf,Male,nopre,p1,l1,opc,nob/c,776500,4.375,-0.4881,1557.42,120,not_neg,not_int,not_lpsm,298000.0,home,1U,5160.0,CIB,733,CIB,55-64,27.8708134,central,direct,0,25.0
25761,2019,cf,Female,nopre,p4,l1,opc,b/c,426500,3.125,0.4465,3620.0,240,neg_amm,not_int,not_lpsm,188000.0,home,1U,9840.0,EXP,615,EXP,35-44,56.8597561,south,direct,1,47.0
25034,2019,cf,Female,,p1,l1,nopc,nob/c,536500,,-0.202,4476.97,276,not_neg,not_int,not_lpsm,448000.0,home,1U,8520.0,EXP,560,EXP,65-74,83.26612903,central,direct,0,42.0
24970,2019,,Female,nopre,p3,l1,nopc,nob/c,906500,3.65,0.344,7095.46,324,neg_amm,not_int,not_lpsm,3408000.0,home,1U,0.0,CRIF,825,CIB,35-44,67.51893939,North,direct,0,39.0
25900,2019,cf,Sex Not Available,nopre,p4,l1,nopc,b/c,486500,,-0.1143,9323.75,360,not_neg,not_int,not_lpsm,498000.0,home,1U,27000.0,EXP,526,EXP,45-54,75.390625,central,direct,1,42.0
25094,2019,cf,Joint,nopre,p4,l1,nopc,nob/c,26500,4.125,0.1673,3620.0,360,not_neg,not_int,not_lpsm,648000.0,home,2U,3120.0,EXP,782,EXP,55-64,86.52597403,south,direct,1,44.0
25587,2019,ncf,Joint,,p4,l2,nopc,nob/c,26500,3.625,-0.2418,6260.0,360,not_neg,not_int,not_lpsm,1068000.0,home,1U,2340.0,EQUI,690,CIB,25-34,95.54263566,North,direct,0,10.0
25385,2019,ncf,Male,nopre,p4,l1,nopc,nob/c,456500,2.99,0.0059,5060.0,120,not_neg,not_int,not_lpsm,328000.0,home,1U,5040.0,CRIF,799,CIB,,95.42151163,south,direct,0,38.0
25112,2019,cf,Sex Not Available,pre,p4,l1,nopc,nob/c,56500,5.25,0.3192,8059.0,312,neg_amm,not_int,not_lpsm,348000.0,home,1U,6540.0,EQUI,843,EXP,65-74,97.79411765,central,direct,0,48.0
25474,2019,cf,Sex Not Available,nopre,p4,l2,nopc,nob/c,426500,4.5,0.8173,3368.75,240,not_neg,not_int,lpsm,208000.0,home,4U,8820.0,CIB,635,EXP,25-34,85.55045872,North,direct,0,45.0
25503,2019,cf,Female,nopre,p2,l1,nopc,nob/c,546500,3.65,0.2789,11955.68,96,not_neg,not_int,not_lpsm,568000.0,home,1U,15180.0,EXP,538,CIB,>74,80.96330275,south,direct,1,34.0
25599,2019,cf,Male,nopre,p2,l2,nopc,b/c,556500,3.25,-0.1789,2590.0,240,neg_amm,not_int,not_lpsm,158000.0,home,1U,2640.0,CIB,869,CIB,45-54,69.3768997,North-East,direct,0,45.0
25354,2019,cf,Joint,,p4,l1,nopc,b/c,656500,5.19,0.7443,6661.88,348,not_neg,not_int,not_lpsm,878000.0,home,4U,4680.0,CRIF,604,EXP,55-64,88.56382979,North,direct,1,34.0
25554,2019,cf,Sex Not Available,pre,p4,l1,nopc,nob/c,416500,2.99,-0.0436,5806.43,156,not_neg,not_int,lpsm,1268000.0,home,4U,7800.0,CRIF,638,EXP,45-54,96.21478873,North-East,direct,0,19.0
25424,2019,cf,Sex Not Available,nopre,p4,l1,nopc,nob/c,726500,3.375,0.1579,4335.0,360,neg_amm,not_int,lpsm,688000.0,home,1U,22500.0,CRIF,735,EXP,55-64,79.06050955,south,direct,0,38.0
25413,2019,cf,Sex Not Available,nopre,p4,l2,nopc,nob/c,126500,3.75,0.4637,4341.98,192,not_neg,int_only,not_lpsm,518000.0,home,1U,8040.0,EXP,750,CIB,65-74,99.74489796,North-East,direct,1,47.0
25031,2019,cf,Male,nopre,p1,l1,nopc,nob/c,306500,2.875,0.266,8714.2,360,not_neg,not_int,not_lpsm,3408000.0,home,1U,7020.0,EQUI,634,CIB,35-44,99.31192661,North-East,direct,0,50.0
25080,2019,cf,Female,pre,p3,l1,nopc,b/c,226500,3.75,-0.1666,5073.75,360,not_neg,not_int,lpsm,938000.0,home,1U,9960.0,CRIF,858,EXP,25-34,79.06050955,North,direct,1,17.0
25430,2019,cf,Joint,pre,p4,l2,nopc,nob/c,636500,4.18,0.692,5675.0,96,neg_amm,int_only,not_lpsm,278000.0,home,1U,13860.0,EXP,654,CIB,>74,99.27884615,south,direct,1,23.0
25369,2019,ncf,Joint,nopre,p1,l1,nopc,b/c,536500,4.375,0.9691,3410.0,192,not_neg,not_int,not_lpsm,2398000.0,home,1U,3300.0,EXP,800,EXP,65-74,69.80633803,south,direct,1,31.0
25775,2019,ncf,Male,nopre,p4,l1,nopc,nob/c,606500,3.99,1.3206,14690.09,300,not_neg,int_only,not_lpsm,3408000.0,home,1U,7140.0,CIB,570,CIB,45-54,75.48543689,central,direct,0,42.0
25783,2019,cf,Joint,nopre,p4,l1,opc,b/c,886500,3.375,1.1248,2882.81,240,not_neg,not_int,not_lpsm,858000.0,home,2U,11760.0,CIB,749,EXP,>74,63.69463869,North,direct,0,
25736,2019,cf,Joint,pre,p4,l1,nopc,nob/c,596500,4.625,0.3673,6090.0,144,neg_amm,int_only,not_lpsm,958000.0,home,1U,6360.0,EXP,572,CIB,65-74,99.64953271,North,direct,1,12.0
25251,2019,ncf,Male,nopre,p3,l1,nopc,nob/c,466500,4.25,0.3769,6380.0,144,not_neg,not_int,not_lpsm,818000.0,home,3U,8160.0,CIB,508,CIB,45-54,74.37106918,North,direct,0,57.0
25793,2019,,Male,pre,p4,l1,opc,nob/c,556500,5.75,1.3375,4062.58,348,not_neg,int_only,not_lpsm,608000.0,home,3U,25680.0,CRIF,546,EXP,65-74,59.53159041,North,direct,0,60.0
25831,2019,cf,Sex Not Available,nopre,p3,l1,nopc,b/c,56500,4.125,0.6732,3553.0,240,not_neg,not_int,not_lpsm,1298000.0,home,1U,7320.0,CIB,797,CIB,55-64,96.7325228,south,direct,0,38.0
25143,2019,cf,Female,nopre,p4,l1,opc,nob/c,606500,2.75,1.7615,9271.25,144,not_neg,not_int,not_lpsm,158000.0,home,1U,16740.0,EQUI,539,CIB,25-34,73.70689655,North,direct,0,45.0
25098,2019,,Female,nopre,p1,l1,nopc,b/c,626500,4.56,0.3492,7696.25,348,not_neg,int_only,not_lpsm,628000.0,home,1U,1260.0,EXP,615,EXP,35-44,39.32160804,North,direct,0,48.0
25160,2019,cf,Sex Not Available,nopre,p3,l1,opc,nob/c,126500,5.625,0.0938,4241.88,192,neg_amm,not_int,not_lpsm,568000.0,home,1U,2940.0,CIB,773,CIB,25-34,56.61559889,North,direct,1,35.0
25555,2019,cf,Sex Not Available,nopre,p4,l1,nopc,nob/c,206500,2.75,,5955.0,348,not_neg,not_int,lpsm,688000.0,home,1U,2820.0,EQUI,708,CIB,>74,93.17434211,North,direct,0,
25846,2019,cf,Sex Not Available,nopre,p2,l1,nopc,b/c,66500,4.0,0.1423,4596.88,360,not_neg,not_int,not_lpsm,818000.0,home,1U,2820.0,CRIF,729,CIB,55-64,103.2945736,south,direct,0,26.0
25311,2019,cf,Male,nopre,p4,l1,nopc,nob/c,276500,3.75,0.6476,6792.09,192,not_neg,not_int,not_lpsm,78000.0,home,1U,14160.0,CIB,821,EXP,35-44,66.40811456,North-East,direct,0,36.0
25560,2019,ncf,Joint,pre,p2,l1,nopc,nob/c,616500,4.0,-0.2418,3553.0,228,not_neg,int_only,not_lpsm,998000.0,home,1U,9000.0,EXP,854,CIB,35-44,63.13694268,North,direct,0,47.0
25045,2019,cf,Joint,nopre,p3,l1,nopc,nob/c,1226500,3.875,-0.1012,2658.42,360,not_neg,not_int,not_lpsm,918000.0,home,1U,10380.0,CRIF,785,CIB,<25,77.51572327,south,direct,0,7.0
25426,2019,cf,Joint,pre,p3,l1,nopc,nob/c,266500,2.75,-0.0131,5379.95,228,not_neg,not_int,lpsm,2128000.0,home,2U,6360.0,CRIF,503,CIB,25-34,101.7068273,North-East,direct,0,43.0
25586,2019,cf,Joint,nopre,p3,l1,nopc,nob/c,286500,4.125,0.4438,2222.02,120,not_neg,int_only,not_lpsm,448000.0,home,1U,78120.0,CRIF,601,CIB,45-54,34.87903226,North,direct,0,17.0
25086,2019,,Male,nopre,p1,l1,nopc,nob/c,256500,2.75,-0.0066,1030.39,300,not_neg,not_int,not_lpsm,398000.0,home,1U,7680.0,EXP,706,CIB,55-64,73.14814815,North,direct,0,49.0
25887,2019,cf,Sex Not Available,nopre,p2,l1,nopc,nob/c,116500,3.69,-0.1096,9618.75,192,not_neg,not_int,not_lpsm,318000.0,home,1U,13440.0,CIB,742,EXP,35-44,83.91472868,south,direct,1,36.0
25696,2019,ncf,Sex Not Available,nopre,p4,l1,nopc,nob/c,456500,4.75,1.3652,4325.85,240,neg_amm,not_int,not_lpsm,158000.0,home,1U,2340.0,EQUI,699,CIB,55-64,69.64882943,south,direct,0,41.0
25427,2019,cf,Joint,,p3,l1,nopc,nob/c,236500,5.19,0.0663,3585.91,240,not_neg,not_int,not_lpsm,,home,1U,6840.0,CRIF,784,CIB,55-64,93.99441341,North,direct,0,43.0
24988,2019,cf,Female,nopre,p1,l1,nopc,nob/c,336500,4.18,0.0077,1385.04,360,not_neg,not_int,not_lpsm,418000.0,home,2U,12480.0,CRIF,558,CIB,35-44,75.51903114,south,direct,0,47.0
25161,2019,ncf,Sex Not Available,pre,p4,l1,nopc,b/c,416500,4.375,1.3836,2658.42,144,not_neg,not_int,not_lpsm,368000.0,home,1U,10260.0,CIB,603,EXP,55-64,61.28762542,south,direct,0,46.0
25320,2019,cf,Sex Not Available,nopre,p2,l1,opc,b/c,46500,4.99,0.3239,6265.95,192,not_neg,not_int,not_lpsm,508000.0,home,1U,10860.0,EQUI,778,EXP,65-74,57.79132791,south,direct,0,6.0
25552,2019,cf,Joint,nopre,p1,l1,opc,nob/c,556500,3.875,0.1691,4926.52,360,not_neg,not_int,not_lpsm,348000.0,home,1U,13140.0,CIB,885,CIB,35-44,80.01519757,south,direct,0,42.0
25438,2019,cf,Male,pre,p4,l1,nopc,nob/c,456500,5.625,0.0368,5344.5,180,not_neg,not_int,not_lpsm,578000.0,home,1U,8220.0,CIB,514,CIB,35-44,83.26612903,south,direct,0,48.0
25278,2019,ncf,Male,nopre,p2,l1,nopc,nob/c,306500,,0.2291,3102.5,276,not_neg,not_int,lpsm,268000.0,home,3U,1140.0,CRIF,660,EXP,25-34,69.64882943,North,direct,0,11.0
25240,2019,ncf,Joint,nopre,p4,l1,nopc,nob/c,236500,3.875,0.5512,3465.0,120,not_neg,int_only,not_lpsm,378000.0,home,1U,7620.0,CRIF,880,CIB,45-54,99.64114833,North,direct,0,23.0
25423,2019,,Female,nopre,p4,l1,nopc,nob/c,616500,4.99,1.3328,795.0,144,not_neg,not_int,not_lpsm,838000.0,home,1U,7320.0,CRIF,726,EXP,35-44,59.25090253,central,direct,1,34.0
25133,2019,,Joint,nopre,p2,l2,nopc,b/c,226500,5.5,-0.5876,2961.25,300,not_neg,not_int,not_lpsm,298000.0,home,1U,13440.0,EXP,853,CIB,35-44,81.47482014,south,direct,0,52.0
25767,2019,cf,Joint,nopre,p1,l1,opc,nob/c,286500,3.49,0.3056,3454.55,360,not_neg,not_int,lpsm,778000.0,home,1U,3120.0,EXP,556,EXP,45-54,78.22580645,south,direct,0,9.0
25149,2019,cf,Sex Not Available,nopre,p1,l1,opc,nob/c,456500,3.875,0.2848,6792.09,336,neg_amm,not_int,not_lpsm,878000.0,home,1U,10200.0,CRIF,545,CIB,,53.66108787,central,direct,0,23.0
25347,2019,,Female,nopre,p3,l1,opc,nob/c,986500,3.5,0.2589,6869.63,360,not_neg,int_only,not_lpsm,958000.0,home,1U,3600.0,EXP,713,EXP,>74,78.84615385,south,direct,0,52.0
24975,2019,,Female,nopre,p1,l1,nopc,nob/c,416500,4.75,0.1464,4750.0,192,not_neg,not_int,lpsm,1948000.0,home,3U,9120.0,EXP,864,CIB,55-64,36.77884615,North,direct,0,45.0
25878,2019,cf,Joint,nopre,p4,l1,nopc,b/c,316500,,-0.3063,4542.18,228,not_neg,not_int,not_lpsm,988000.0,home,1U,12420.0,CRIF,682,EXP,25-34,42.44966443,south,direct,0,52.0
25830,2019,cf,Joint,nopre,p4,l1,opc,nob/c,596500,,0.1197,2910.0,348,neg_amm,not_int,not_lpsm,428000.0,home,1U,15240.0,EXP,884,CIB,45-54,89.29640719,North,direct,0,29.0
25171,2019,cf,Male,nopre,p1,l1,nopc,b/c,66500,3.875,0.8289,3585.91,192,neg_amm,not_int,not_lpsm,538000.0,home,4U,71220.0,EXP,871,EXP,65-74,10.16725352,North,direct,1,47.0
25536,2019,cf,Male,nopre,p2,l1,nopc,nob/c,226500,3.875,0.559,1890.0,180,not_neg,not_int,not_lpsm,128000.0,home,1U,4080.0,CIB,724,CIB,65-74,50.30940594,south,direct,0,47.0
