ID,year,loan_limit,Gender,approv_in_adv,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,LTV,Region,Security_Type,Status,dtir1
25648,2019,,Joint,pre,p4,l1,opc,nob/c,176500,4.0,1.0898,6261.1,360,not_neg,not_int,lpsm,658000.0,home,4U,5340.0,CRIF,760,EXP,65-74,92.27941176,south,direct,0,6.0
25593,2019,cf,Male,nopre,p3,l1,nopc,b/c,1376500,5.125,1.0648,7567.68,228,not_neg,not_int,not_lpsm,1088000.0,home,4U,8700.0,CIB,742,EXP,,86.13945578,south,direct,0,10.0
25755,2019,cf,Joint,nopre,p4,l1,nopc,nob/c,86500,4.875,-0.0958,11470.17,300,not_neg,not_int,not_lpsm,868000.0,home,3U,2820.0,CRIF,653,EXP,45-54,90.09433962,North,direct,0,39.0
25645,2019,cf,Joint,nopre,p4,l1,opc,nob/c,816500,5.25,0.4238,4595.02,360,not_neg,int_only,not_lpsm,508000.0,home,2U,4860.0,CRIF,703,EXP,65-74,64.75694444,south,direct,1,48.0
25296,2019,,Male,nopre,p4,l1,nopc,nob/c,1226500,,0.3858,1926.0,240,not_neg,not_int,lpsm,508000.0,home,1U,1140.0,CRIF,583,EXP,45-54,71.95945946,North,direct,1,38.0
25722,2019,cf,Joint,nopre,p2,l1,nopc,nob/c,316500,3.99,0.1714,12800.0,348,neg_amm,not_int,not_lpsm,148000.0,home,1U,3240.0,CIB,800,EXP,65-74,35.3219697,south,direct,0,55.0
25523,2019,cf,Sex Not Available,,p4,l2,nopc,nob/c,196500,3.775,0.4882,2920.33,360,neg_amm,not_int,not_lpsm,2398000.0,home,1U,4140.0,EXP,762,CIB,55-64,93.17434211,North,direct,0,44.0
25359,2019,cf,Joint,,p1,l1,opc,nob/c,796500,3.875,-0.0027,1544.4,108,not_neg,not_int,not_lpsm,78000.0,home,1U,15240.0,EXP,574,EXP,65-74,39.22413793,North,direct,0,35.0
25139,2019,,Male,nopre,p4,l1,nopc,nob/c,866500,3.99,-0.1542,4115.0,240,neg_amm,int_only,not_lpsm,78000.0,home,4U,8760.0,CIB,504,CIB,35-44,52.2810219,North,direct,0,33.0
25266,2019,ncf,Female,pre,p3,l1,nopc,nob/c,706500,3.875,1.3913,4486.63,312,neg_amm,not_int,not_lpsm,658000.0,home,1U,12300.0,CIB,814,CIB,35-44,92.80821918,south,direct,0,30.0
25227,2019,cf,Female,nopre,p1,l1,nopc,nob/c,476500,4.0,0.2429,3820.0,120,not_neg,not_int,not_lpsm,88000.0,home,4U,6720.0,CIB,848,EXP,,99.10714286,North,direct,0,25.0
25480,2019,cf,Sex Not Available,nopre,p3,l1,nopc,nob/c,226500,4.5,0.8243,642.31,180,not_neg,not_int,not_lpsm,1708000.0,home,1U,6000.0,EXP,691,EXP,55-64,92.7259887,North,direct,0,59.0
25815,2019,cf,Male,nopre,p3,l1,nopc,nob/c,466500,4.18,0.6439,1583.1,360,not_neg,not_int,not_lpsm,1018000.0,home,1U,4620.0,CIB,656,CIB,55-64,45.40190736,North,direct,0,59.0
25105,2019,cf,Sex Not Available,nopre,p4,l1,nopc,nob/c,306500,3.5,0.7168,1928.39,300,not_neg,not_int,not_lpsm,788000.0,home,1U,9900.0,CRIF,693,CIB,45-54,81.98818898,North,direct,1,51.0
25115,2019,cf,Male,nopre,p3,l1,nopc,b/c,56500,4.99,1.1269,1582.5,348,not_neg,not_int,not_lpsm,318000.0,home,1U,9180.0,EQUI,710,CIB,25-34,77.17391304,North-East,direct,0,31.0
25827,2019,cf,Female,nopre,p4,l1,nopc,nob/c,226500,4.18,-0.032,2839.0,348,not_neg,not_int,lpsm,578000.0,home,3U,5580.0,EXP,867,EXP,,72.84946237,south,direct,0,50.0
25352,2019,ncf,Sex Not Available,nopre,p1,l1,nopc,nob/c,556500,4.375,0.1563,3825.11,300,not_neg,not_int,not_lpsm,1948000.0,home,1U,6240.0,EXP,638,EXP,45-54,56.29496403,south,direct,1,60.0
25702,2019,,Joint,nopre,p3,l1,nopc,nob/c,336500,5.125,-0.051,10512.5,360,not_neg,not_int,not_lpsm,1128000.0,home,1U,9840.0,EXP,604,CIB,55-64,79.57589286,south,direct,1,22.0
25680,2019,cf,Joint,nopre,p3,l1,nopc,nob/c,626500,4.5,0.494,2812.5,360,not_neg,not_int,lpsm,108000.0,home,1U,5520.0,EXP,676,EXP,35-44,98.91304348,south,direct,0,14.0
25288,2019,,Female,nopre,p3,l1,nopc,b/c,466500,2.75,0.1714,3585.91,348,not_neg,not_int,not_lpsm,108000.0,home,1U,2460.0,EQUI,797,EXP,45-54,80.95611285,south,direct,1,47.0
25100,2019,cf,Joint,nopre,p4,l1,nopc,b/c,616500,3.25,0.4068,1790.0,96,not_neg,int_only,not_lpsm,98000.0,home,3U,6780.0,EQUI,676,EXP,35-44,94.45187166,central,direct,1,11.0
25279,2019,cf,Female,pre,p3,l1,nopc,nob/c,386500,3.625,0.4361,3940.31,180,neg_amm,not_int,not_lpsm,408000.0,home,1U,8880.0,CRIF,742,EXP,>74,95.54263566,south,direct,0,41.0
